cig;data_pubblicazione;importo_lotto;flag_quote_deroga;quota_femminile;quota_giovani;cod_mot_deroga;motivo_deroga;flag_misure_premiali;codice_mis_prem;misura_premiale
A04B184677;2024-01-19;860000.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1A9500;2024-01-19;250000.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1A9500;2024-01-19;250000.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1997CB;2024-01-19;1820000.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1997CB;2024-01-19;1820000.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1C6CEC;2024-01-19;2169982.22;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1C6CEC;2024-01-19;2169982.22;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1B5EE4;2024-01-19;2043310.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1B5EE4;2024-01-19;2043310.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1CD2B6;2024-01-19;1428376.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B1CD2B6;2024-01-19;1428376.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2C6032;2024-01-19;1123030.97;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2C6032;2024-01-19;1123030.97;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2D4BBC;2024-01-19;1254941.2;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2D4BBC;2024-01-19;1254941.2;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2E274B;2024-01-19;1332522.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2E274B;2024-01-19;1332522.0;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2E9D10;2024-01-19;1062317.14;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2E9D10;2024-01-19;1062317.14;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2F02DA;2024-01-19;1817664.97;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2F02DA;2024-01-19;1817664.97;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2F8972;2024-01-19;2331894.74;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B2F8972;2024-01-19;2331894.74;Q;15.0;30.0;[9];"[""ADESIONE AD AQ/CONVENZIONE PRECEDENTE ALLE LINEE GUIDA DPO SULLU2019ARTICOLO 47 DEL DL 77/2021 E SS.M.I.""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04EAD1FB2;2024-01-19;936360.0;S;;;[4];"[""ADEMPIMENTO CLAUSOLA SOCIALE DI RIASSORBIMENTO OCCUPAZIONALE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04EAD1FB2;2024-01-19;936360.0;S;;;[4];"[""ADEMPIMENTO CLAUSOLA SOCIALE DI RIASSORBIMENTO OCCUPAZIONALE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04FFC3891;2024-01-19;3089122.0;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04FFC3891;2024-01-19;3089122.0;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04FFC3891;2024-01-19;3089122.0;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04FFC3891;2024-01-19;3089122.0;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A04FFC3891;2024-01-19;3089122.0;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04FFC3891;2024-01-19;3089122.0;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A012669549;2024-01-22;234000.11;S;;;;;[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A0424030A8;2024-01-22;489000.0;Q;15.0;25.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];1;NEI TRE ANNI ANTECEDENTI LA DATA DI SCADENZA DEL TERMINE DI PRESENTAZIONE DELLE OFFERTE, NON RISULTI DESTINATARIO DI ACCERTAMENTI RELATIVI AD ATTI O COMPORTAMENTI DISCRIMINATORI AI SENSI DELL'ARTICOLO 44 DEL D.LGS 25 LUGLIO 1998, N. 286, DELL'ARTICOLO 4 DEL 9 LUGLIO 2003, N. 215, DELL'ARTICOLO 4 DEL D.LGS 9 LUGLIO 2003, N. 216, DELL'ARTICOLO 3 DELLA LEGGE 1° MARZO 2006, N. 67, DEGLI ARTICOLI 35 E 55-QUINQUIES DEL D.LGS. 11 APRILE 2006, N. 198, OVVERO DELL'ARTICOLO 54 DEL D.LGS. 26 MARZO 2001, N. 151
A0424030A8;2024-01-22;489000.0;Q;15.0;25.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A0424030A8;2024-01-22;489000.0;Q;15.0;25.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0424030A8;2024-01-22;489000.0;Q;15.0;25.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B4E3EA0;2024-01-22;12295.08;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04B4E3EA0;2024-01-22;12295.08;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B4E3EA0;2024-01-22;12295.08;S;;;;;[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A0231C02F0;2024-01-23;89210.0;S;;;;;[];3;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, PERSONE DISABILI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0231C02F0;2024-01-23;89210.0;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0231C02F0;2024-01-23;89210.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0231C02F0;2024-01-23;89210.0;S;;;;;[];3;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, PERSONE DISABILI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0231C02F0;2024-01-23;89210.0;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0231C02F0;2024-01-23;89210.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A030E603B5;2024-01-23;643000.0;S;;;;;[];1;NEI TRE ANNI ANTECEDENTI LA DATA DI SCADENZA DEL TERMINE DI PRESENTAZIONE DELLE OFFERTE, NON RISULTI DESTINATARIO DI ACCERTAMENTI RELATIVI AD ATTI O COMPORTAMENTI DISCRIMINATORI AI SENSI DELL'ARTICOLO 44 DEL D.LGS 25 LUGLIO 1998, N. 286, DELL'ARTICOLO 4 DEL 9 LUGLIO 2003, N. 215, DELL'ARTICOLO 4 DEL D.LGS 9 LUGLIO 2003, N. 216, DELL'ARTICOLO 3 DELLA LEGGE 1° MARZO 2006, N. 67, DEGLI ARTICOLI 35 E 55-QUINQUIES DEL D.LGS. 11 APRILE 2006, N. 198, OVVERO DELL'ARTICOLO 54 DEL D.LGS. 26 MARZO 2001, N. 151
A030E603B5;2024-01-23;643000.0;S;;;;;[];6;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO I PRINCIPI DELLA PARITÀ DI GENERE, ANCHE TENENDO CONTO DEL RAPPORTO TRA UOMINI E DONNE NELLE ASSUNZIONI, NEI LIVELLI RETRIBUTIVI E NEL CONFERIMENTO DI INCARICHI APICALI
A030E603B5;2024-01-23;643000.0;S;;;;;[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A03FE82DA5;2024-01-23;510879.84;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A0451FE264;2024-01-23;512515.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04B9A1875;2024-01-23;2822887.95;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A04B9A1875;2024-01-23;2822887.95;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B9A1875;2024-01-23;2822887.95;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04B9A1875;2024-01-23;2822887.95;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A04B9A1875;2024-01-23;2822887.95;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A04B9A1875;2024-01-23;2822887.95;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A04BCE8CD1;2024-01-23;47135.19;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
